instant,dteday,spring,summer,fall,season,yr,1,2,3,4,5,6,7,8,9,10,11,mnth,daybreak,morning,working hour,offwork,hr,holiday,w0,w1,w2,w3,w4,w5,weekday,workingday,weathersit,weathersit1,temp,atemp,hum,windspeed,casual,registered,cnt,sf
5316,2011/8/14,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0.75,3,0.66,0.5909,0.89,0.2836,27,76,103,182.2536071
5317,2011/8/14,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0.25,1,0.7,0.6667,0.79,0.2239,67,116,183,182.1947836
5318,2011/8/14,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0.25,1,0.7,0.6667,0.79,0.194,81,117,198,182.181465
5319,2011/8/14,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,12,0,1,0,0,0,0,0,0,0,0.5,2,0.7,0.6667,0.79,0.2239,98,183,281,182.236404
5320,2011/8/14,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,13,0,1,0,0,0,0,0,0,0,0.25,1,0.72,0.697,0.74,0.2537,144,233,377,182.4622642
5321,2011/8/14,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,14,0,1,0,0,0,0,0,0,0,0.25,1,0.74,0.697,0.7,0.194,126,244,370,182.6625971
5322,2011/8/14,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,15,0,1,0,0,0,0,0,0,0,0.25,1,0.74,0.697,0.66,0.194,128,203,331,182.8007769
5323,2011/8/14,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,16,0,1,0,0,0,0,0,0,0,0.25,1,0.74,0.697,0.66,0.1642,116,176,292,182.8773585
5324,2011/8/14,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,17,0,1,0,0,0,0,0,0,0,0.25,1,0.76,0.7121,0.62,0.1343,133,196,329,182.9850166
5325,2011/8/14,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,18,0,1,0,0,0,0,0,0,0,0.25,1,0.74,0.697,0.66,0.1642,125,222,347,183.0493896
5326,2011/8/14,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,19,0,1,0,0,0,0,0,0,0,0.25,1,0.72,0.697,0.74,0.2239,75,184,259,183.0871254
5327,2011/8/14,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0.25,1,0.7,0.6667,0.84,0.1642,67,126,193,183.0532741
5328,2011/8/14,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0.75,3,0.6,0.5455,0.88,0.4925,51,104,155,182.8751387
5329,2011/8/14,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0.75,3,0.6,0.5455,0.88,0.4925,14,25,39,182.627081
5330,2011/8/14,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0.75,3,0.6,0.5606,0.83,0,5,22,27,182.5
5331,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.75,3,0.6,0.5455,0.88,0.0896,7,18,25,182.4245283
5332,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0.5,2,0.6,0.5455,0.88,0.1343,1,9,10,182.3496115
5333,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,2,0,0,1,0,0,0,0,1,1,0.5,2,0.6,0.5606,0.83,0,0,3,3,182.2874584
5334,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,3,0,0,1,0,0,0,0,1,1,0.25,1,0.6,0.5606,0.83,0.194,1,6,7,182.3329634
5335,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,4,0,0,1,0,0,0,0,1,1,0.25,1,0.6,0.5606,0.83,0.1343,1,4,5,182.4433962
5336,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,5,0,0,1,0,0,0,0,1,1,0.5,2,0.6,0.5455,0.88,0.194,3,14,17,182.4778024
5337,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,6,0,0,1,0,0,0,0,1,1,0.25,1,0.6,0.5455,0.88,0.2537,3,87,90,182.4711432
5338,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,7,0,0,1,0,0,0,0,1,1,0.25,1,0.6,0.5455,0.88,0.2537,10,248,258,182.4700333
5339,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,8,0,0,1,0,0,0,0,1,1,0.25,1,0.64,0.5909,0.78,0.3284,29,326,355,182.3923418
5340,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,9,0,0,1,0,0,0,0,1,1,0.25,1,0.64,0.5909,0.78,0.3284,52,170,222,182.3496115
5341,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,10,0,0,1,0,0,0,0,1,1,0.25,1,0.68,0.6364,0.69,0.2836,54,87,141,182.3124306
5342,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,11,0,0,1,0,0,0,0,1,1,0.5,2,0.72,0.6818,0.62,0.2537,41,112,153,182.299667
5343,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,12,0,0,1,0,0,0,0,1,1,0.25,1,0.74,0.6818,0.58,0.2836,62,116,178,182.372919
5344,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,13,0,0,1,0,0,0,0,1,1,0.25,1,0.78,0.7121,0.52,0.2836,53,140,193,182.6015538
5345,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,14,0,0,1,0,0,0,0,1,1,0.25,1,0.74,0.6818,0.55,0.0896,56,95,151,182.8401776
5346,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,15,0,0,1,0,0,0,0,1,1,0.75,3,0.74,0.6818,0.55,0.2985,49,133,182,183.0438402
5347,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,16,0,0,1,0,0,0,0,1,1,0.25,1,0.74,0.6818,0.55,0.3284,58,225,283,183.1714761
5348,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,17,0,0,1,0,0,0,0,1,1,0.25,1,0.74,0.6667,0.51,0.2836,59,471,530,183.2774695
5349,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,18,0,0,1,0,0,0,0,1,1,0.25,1,0.7,0.6515,0.65,0.194,70,413,483,183.3779134
5350,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,19,0,0,1,0,0,0,0,1,1,0.25,1,0.7,0.6515,0.65,0,54,343,397,183.4322974
5351,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,20,0,0,1,0,0,0,0,1,1,0.25,1,0.66,0.6212,0.74,0.1343,45,240,285,183.4400666
5352,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,21,0,0,1,0,0,0,0,1,1,0.25,1,0.66,0.6212,0.65,0.194,34,150,184,183.417869
5353,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,22,0,0,1,0,0,0,0,1,1,0.25,1,0.66,0.6212,0.69,0.2537,22,76,98,183.3279689
5354,2011/8/15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,23,0,0,1,0,0,0,0,1,1,0.25,1,0.64,0.6061,0.69,0.2239,11,77,88,183.1953385
5355,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0.25,1,0.64,0.6061,0.69,0.1045,8,23,31,183.0560488
5356,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,1,0,0,0,1,0,0,0,2,1,0.25,1,0.64,0.6061,0.69,0.1642,4,12,16,182.9073252
5357,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,2,0,0,0,1,0,0,0,2,1,0.25,1,0.62,0.5909,0.73,0.2239,1,3,4,182.7619312
5358,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,3,0,0,0,1,0,0,0,2,1,0.25,1,0.62,0.5909,0.73,0.2239,1,5,6,182.6720311
5359,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,4,0,0,0,1,0,0,0,2,1,0.25,1,0.64,0.6061,0.69,0.2985,0,5,5,182.6409545
5360,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,5,0,0,0,1,0,0,0,2,1,0.25,1,0.62,0.5909,0.73,0.2836,1,29,30,182.4794673
5361,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,6,0,0,0,1,0,0,0,2,1,0.25,1,0.62,0.5909,0.73,0.3284,4,115,119,182.2680355
5362,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,7,0,0,0,1,0,0,0,2,1,0.25,1,0.64,0.6061,0.69,0.2537,18,328,346,182.0571587
5363,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,8,0,0,0,1,0,0,0,2,1,0.25,1,0.7,0.6515,0.58,0.4478,24,417,441,181.863485
5364,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,9,0,0,0,1,0,0,0,2,1,0.25,1,0.68,0.6364,0.61,0.2836,27,171,198,181.7125416
5365,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,10,0,0,0,1,0,0,0,2,1,0.25,1,0.7,0.6515,0.58,0.3881,28,83,111,181.5516093
5366,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,11,0,0,0,1,0,0,0,2,1,0.25,1,0.74,0.6667,0.51,0.2239,40,110,150,181.4533851
5367,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,12,0,0,0,1,0,0,0,2,1,0.25,1,0.76,0.6818,0.48,0.3284,42,120,162,181.3657048
5368,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,13,0,0,0,1,0,0,0,2,1,0.25,1,0.76,0.6818,0.48,0.2985,45,147,192,181.3429523
5369,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,14,0,0,0,1,0,0,0,2,1,0.25,1,0.76,0.6818,0.45,0.4179,65,117,182,181.3873474
5370,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,15,0,0,0,1,0,0,0,2,1,0.25,1,0.8,0.7121,0.41,0.2985,36,123,159,181.4622642
5371,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,16,0,0,0,1,0,0,0,2,1,0.25,1,0.8,0.7121,0.41,0.2239,55,248,303,181.5083241
5372,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,17,0,0,0,1,0,0,0,2,1,0.25,1,0.76,0.6818,0.45,0.3284,75,525,600,181.5710322
5373,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,18,0,0,0,1,0,0,0,2,1,0.25,1,0.76,0.6818,0.45,0.2239,54,516,570,181.6553829
5374,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,19,0,0,0,1,0,0,0,2,1,0.25,1,0.74,0.6667,0.48,0.194,56,320,376,181.7280799
5375,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,20,0,0,0,1,0,0,0,2,1,0.25,1,0.74,0.6667,0.51,0,48,232,280,181.7658158
5376,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,21,0,0,0,1,0,0,0,2,1,0.25,1,0.72,0.6667,0.54,0,38,177,215,181.7735849
5377,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,22,0,0,0,1,0,0,0,2,1,0.25,1,0.7,0.6515,0.61,0,31,121,152,181.7602664
5378,2011/8/16,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,23,0,0,0,1,0,0,0,2,1,0.25,1,0.66,0.6212,0.65,0.1343,20,57,77,181.6836848
5379,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0.25,1,0.66,0.6212,0.69,0.0896,8,16,24,181.5394007
5380,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,1,0,0,0,0,1,0,0,3,1,0.25,1,0.64,0.6061,0.73,0.1642,2,12,14,181.3829079
5381,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,2,0,0,0,0,1,0,0,3,1,0.25,1,0.66,0.6212,0.69,0,0,6,6,181.1836848
5382,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,3,0,0,0,0,1,0,0,3,1,0.25,1,0.64,0.5909,0.78,0,1,4,5,181.0055494
5383,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,4,0,0,0,0,1,0,0,3,1,0.25,1,0.64,0.6061,0.73,0,0,5,5,180.8790233
5384,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,5,0,0,0,0,1,0,0,3,1,0.25,1,0.64,0.6061,0.73,0,0,28,28,180.7758047
5385,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,6,0,0,0,0,1,0,0,3,1,0.25,1,0.62,0.5909,0.78,0,4,101,105,180.7319645
5386,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,7,0,0,0,0,1,0,0,3,1,0.25,1,0.66,0.6212,0.65,0.0896,12,296,308,180.7447281
5387,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,8,0,0,0,0,1,0,0,3,1,0.25,1,0.7,0.6515,0.54,0.1642,35,452,487,180.7691454
5388,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,9,0,0,0,0,1,0,0,3,1,0.25,1,0.74,0.6667,0.48,0.0896,31,178,209,180.8562708
5389,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,10,0,0,0,0,1,0,0,3,1,0.25,1,0.76,0.6818,0.43,0.0896,27,91,118,180.9239734
5390,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,11,0,0,0,0,1,0,0,3,1,0.25,1,0.78,0.697,0.43,0.1045,20,108,128,181.0488346
5391,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,12,0,0,0,0,1,0,0,3,1,0.25,1,0.8,0.7273,0.43,0.2836,26,163,189,181.2186459
5392,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,13,0,0,0,0,1,0,0,3,1,0.25,1,0.8,0.7121,0.41,0.194,38,138,176,181.4150943
5393,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,14,0,0,0,0,1,0,0,3,1,0.25,1,0.82,0.7273,0.36,0.1642,54,138,192,181.6176471
5394,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,15,0,0,0,0,1,0,0,3,1,0.25,1,0.8,0.7273,0.43,0.1343,42,117,159,181.7830189
5395,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,16,0,0,0,0,1,0,0,3,1,0.25,1,0.82,0.7424,0.43,0.2239,62,238,300,181.9112098
5396,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,17,0,0,0,0,1,0,0,3,1,0.25,1,0.8,0.7424,0.49,0.2239,46,506,552,182.0288568
5397,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,18,0,0,0,0,1,0,0,3,1,0.25,1,0.76,0.697,0.55,0.2537,86,470,556,182.1337403
5398,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,19,0,0,0,0,1,0,0,3,1,0.25,1,0.76,0.697,0.55,0.2239,50,297,347,182.2025527
5399,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,20,0,0,0,0,1,0,0,3,1,0.25,1,0.74,0.6818,0.58,0.2537,37,243,280,182.2314095
5400,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,21,0,0,0,0,1,0,0,3,1,0.25,1,0.72,0.6818,0.62,0.2239,38,192,230,182.1243063
5401,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,22,0,0,0,0,1,0,0,3,1,0.25,1,0.7,0.6515,0.65,0.194,29,142,171,181.9500555
5402,2011/8/17,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,23,0,0,0,0,1,0,0,3,1,0.25,1,0.7,0.6515,0.65,0.2836,20,85,105,181.8673696
5403,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0.25,1,0.68,0.6364,0.65,0.1343,18,38,56,181.8068812
5404,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,1,0,0,0,0,0,1,0,4,1,0.5,2,0.66,0.6212,0.65,0.1642,13,11,24,181.7375139
5405,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,2,0,0,0,0,0,1,0,4,1,0.25,1,0.66,0.6212,0.65,0.2239,2,4,6,181.6648169
5406,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,3,0,0,0,0,0,1,0,4,1,0.25,1,0.66,0.6212,0.69,0.2836,0,6,6,181.6076582
5407,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,4,0,0,0,0,0,1,0,4,1,0.25,1,0.64,0.6061,0.73,0.2239,0,9,9,181.5810211
5408,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,5,0,0,0,0,0,1,0,4,1,0.25,1,0.64,0.5909,0.78,0.2836,0,27,27,181.5860155
5409,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,6,0,0,0,0,0,1,0,4,1,0.5,2,0.64,0.5909,0.78,0.2537,6,97,103,181.6059933
5410,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,7,0,0,0,0,0,1,0,4,1,0.25,1,0.64,0.5909,0.78,0.2985,19,289,308,181.5210877
5411,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,8,0,0,0,0,0,1,0,4,1,0.25,1,0.66,0.6212,0.74,0.2836,27,393,420,181.4883463
5412,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,9,0,0,0,0,0,1,0,4,1,0.25,1,0.72,0.6818,0.66,0.2537,42,186,228,181.4861265
5413,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,10,0,0,0,0,0,1,0,4,1,0.25,1,0.74,0.697,0.66,0.2537,37,92,129,181.5477248
5414,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,11,0,0,0,0,0,1,0,4,1,0.25,1,0.76,0.7121,0.58,0.2537,44,97,141,181.6714761
5415,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,12,0,0,0,0,0,1,0,4,1,0.25,1,0.8,0.7424,0.52,0.2836,34,139,173,181.8790233
5416,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,13,0,0,0,0,0,1,0,4,1,0.25,1,0.8,0.7424,0.52,0.3582,33,154,187,182.081576
5417,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,14,0,0,0,0,0,1,0,4,1,0.25,1,0.82,0.7576,0.46,0.3284,67,115,182,182.2935627
5418,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,15,0,0,0,0,0,1,0,4,1,0.25,1,0.8,0.7273,0.46,0.3582,56,118,174,182.4683685
5419,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,16,0,0,0,0,0,1,0,4,1,0.25,1,0.8,0.7273,0.46,0.3582,49,196,245,182.5665927
5420,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,17,0,0,0,0,0,1,0,4,1,0.75,3,0.8,0.7273,0.46,0.2985,44,365,409,182.6381798
5421,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,18,0,0,0,0,0,1,0,4,1,0.75,3,0.76,0.697,0.55,0.2537,48,226,274,182.6925638
5422,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,19,0,0,0,0,0,1,0,4,1,0.25,1,0.66,0.6061,0.83,0.1045,26,115,141,182.7225305
5423,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,20,0,0,0,0,0,1,0,4,1,0.25,1,0.66,0.6061,0.83,0.1045,24,141,165,182.6748058
5424,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,21,0,0,0,0,0,1,0,4,1,0.5,2,0.68,0.6364,0.79,0,12,137,149,182.5011099
5425,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,22,0,0,0,0,0,1,0,4,1,0.5,2,0.7,0.6667,0.74,0.1045,18,117,135,182.2741398
5426,2011/8/18,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,23,0,0,0,0,0,1,0,4,1,0.5,2,0.7,0.6667,0.74,0.1343,20,94,114,182.1792453
5427,2011/8/19,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0.75,3,0.68,0.6364,0.69,0.194,9,53,62,182.1143174
5428,2011/8/19,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,1,5,1,0.75,3,0.64,0.5758,0.89,0,1,19,20,182.0588235
5429,2011/8/19,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,2,0,0,0,0,0,0,1,5,1,0.75,3,0.64,0.5758,0.83,0,0,8,8,182.0310766
5430,2011/8/19,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,3,0,0,0,0,0,0,1,5,1,0.25,1,0.64,0.5909,0.78,0,2,1,3,182.1398446
5431,2011/8/19,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,4,0,0,0,0,0,0,1,5,1,0.25,1,0.64,0.5758,0.83,0,1,7,8,182.2680355
5432,2011/8/19,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,5,0,0,0,0,0,0,1,5,1,0.25,1,0.64,0.5758,0.83,0,1,16,17,182.299667
5433,2011/8/19,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,6,0,0,0,0,0,0,1,5,1,0.25,1,0.64,0.5758,0.83,0,2,91,93,182.27303
5434,2011/8/19,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,7,0,0,0,0,0,0,1,5,1,0.5,2,0.66,0.6061,0.83,0.0896,12,251,263,182.1237514
5435,2011/8/19,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,8,0,0,0,0,0,0,1,5,1,0.5,2,0.66,0.6061,0.83,0,30,368,398,181.9561598
5436,2011/8/19,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,9,0,0,0,0,0,0,1,5,1,0.25,1,0.7,0.6515,0.65,0.1343,31,187,218,181.872919
5437,2011/8/19,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,10,0,0,0,0,0,0,1,5,1,0.25,1,0.72,0.6818,0.62,0.0896,57,108,165,181.7874584
5438,2011/8/19,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,11,0,0,0,0,0,0,1,5,1,0.5,2,0.72,0.6818,0.66,0.0896,45,120,165,181.7602664
5439,2011/8/19,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,12,0,0,0,0,0,0,1,5,1,0.5,2,0.74,0.6818,0.62,0.0896,54,168,222,181.8263041
5440,2011/8/19,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,13,0,0,0,0,0,0,1,5,1,0.5,2,0.76,0.7121,0.62,0.194,63,169,232,182.0987791
5441,2011/8/19,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,14,0,0,0,0,0,0,1,5,1,0.25,1,0.78,0.7273,0.55,0.194,78,142,220,182.3801332
5442,2011/8/19,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,15,0,0,0,0,0,0,1,5,1,0.25,1,0.8,0.7424,0.49,0.1045,66,156,222,182.5860155
5443,2011/8/19,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,16,0,0,0,0,0,0,1,5,1,0.25,1,0.8,0.7424,0.49,0,66,261,327,182.7225305
5444,2011/8/19,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,17,0,0,0,0,0,0,1,5,1,0.25,1,0.76,0.7121,0.58,0.5224,85,442,527,182.8213097
